Symbol: NBL	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: CORT	Start Date: 20180416	End Date: 20190116	Number: 129	Valid number: 128
Symbol: OPNT	Start Date: 20180424	End Date: 20190116	Number: 129	Valid number: 106
Symbol: ALNA	Start Date: 20180416	End Date: 20190116	Number: 129	Valid number: 126
Symbol: DO	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: ULBI	Start Date: 20180418	End Date: 20190116	Number: 129	Valid number: 103
Symbol: RNET	Start Date: 20180418	End Date: 20190116	Number: 129	Valid number: 128
Symbol: ROYT	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: CRZO	Start Date: 20180416	End Date: 20190116	Number: 129	Valid number: 128
Symbol: MBIO	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: RRR	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 128
Symbol: VISI	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 85
Symbol: PXI	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 87
Symbol: TAT	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 118
Symbol: FLXS	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 109
Symbol: ZDGE	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 21
Symbol: WPX	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: REDU	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: KOSS	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 45
Symbol: NVTA	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: SSTI	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: FLL	Start Date: 20180416	End Date: 20190116	Number: 129	Valid number: 101
Symbol: NICK	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 21
Symbol: ALDX	Start Date: 20180416	End Date: 20190116	Number: 129	Valid number: 128
Symbol: POLA	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 45
Symbol: ROSE	Start Date: 20180418	End Date: 20190116	Number: 129	Valid number: 118
Symbol: GURE	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 57
Symbol: CUI	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 111
Symbol: CXDC	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 32
Symbol: LIFE	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 122
Symbol: IIN	Start Date: 20180416	End Date: 20190116	Number: 129	Valid number: 128
Symbol: NTWK	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 97
Symbol: ACMR	Start Date: 20180416	End Date: 20190116	Number: 129	Valid number: 116
Symbol: XENE	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: PESI	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 23
Symbol: KONA	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 79
Symbol: MMYT	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: VRS	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: YRD	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: OBCI	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 12
Symbol: XELB	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 25
Symbol: RIGL	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: CDLX	Start Date: 20180416	End Date: 20190116	Number: 129	Valid number: 128
Symbol: PPDF	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: TPB	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: VEDL	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: UGP	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: EQS	Start Date: 20180426	End Date: 20190115	Number: 129	Valid number: 3
Symbol: GROW	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 126
Symbol: PLYM	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 76
Symbol: IPI	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: TRQ	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: ODC	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 63
Symbol: ICD	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: BYSI	Start Date: 20180419	End Date: 20190116	Number: 129	Valid number: 45
Symbol: EFOI	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 53
Symbol: NBRV	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: DEST	Start Date: 20180419	End Date: 20190116	Number: 129	Valid number: 126
Symbol: NMRD	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 67
Symbol: CODX	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 75
Symbol: SITO	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 127
Symbol: HYGS	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 114
Symbol: KODK	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: MTL	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: SPCB	Start Date: 20180423	End Date: 20190116	Number: 129	Valid number: 119
Symbol: MTSI	Start Date: 20180417	End Date: 20190116	Number: 129	Valid number: 128
Symbol: MTSL	Start Date: 20180426	End Date: 20190116	Number: 129	Valid number: 106
Symbol: TRHC	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: KTOV	Start Date: 20180416	End Date: 20190116	Number: 130	Valid number: 120
Symbol: LC	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: LIVX	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 116
Symbol: CTXR	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 82
Symbol: SRT	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 128
Symbol: EBR	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: MPO	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: HLX	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: INOD	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 74
Symbol: PTIE	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 128
Symbol: NBLX	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: PMTS	Start Date: 20180416	End Date: 20190116	Number: 130	Valid number: 96
Symbol: INSM	Start Date: 20180416	End Date: 20190116	Number: 130	Valid number: 129
Symbol: PVBC	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 27
Symbol: CATM	Start Date: 20180416	End Date: 20190116	Number: 130	Valid number: 129
Symbol: HMI	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: YRCW	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: TITN	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: ICAD	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 102
Symbol: KBSF	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 75
Symbol: SBLK	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: CDXS	Start Date: 20180416	End Date: 20190116	Number: 130	Valid number: 129
Symbol: RCUS	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: MXC	Start Date: 20180418	End Date: 20190116	Number: 130	Valid number: 56
Symbol: USAS	Start Date: 20180418	End Date: 20190117	Number: 130	Valid number: 122
Symbol: AAC	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: SPRO	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 128
Symbol: UFPT	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 75
Symbol: PSCE	Start Date: 20180418	End Date: 20190116	Number: 130	Valid number: 91
Symbol: XAN	Start Date: 20180529	End Date: 20190116	Number: 130	Valid number: 129
Symbol: VOC	Start Date: 20180418	End Date: 20190116	Number: 130	Valid number: 122
Symbol: EVH	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: QHC	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: MRAM	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 127
Symbol: CALA	Start Date: 20180416	End Date: 20190116	Number: 130	Valid number: 129
Symbol: CREE	Start Date: 20180416	End Date: 20190116	Number: 130	Valid number: 129
Symbol: AETI	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 121
Symbol: GBR	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 121
Symbol: LPCN	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 128
Symbol: RCON	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 112
Symbol: CVV	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 54
Symbol: ARDM	Start Date: 20180416	End Date: 20190107	Number: 130	Valid number: 72
Symbol: INGN	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: CELP	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 45
Symbol: TEN	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: ELOX	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 125
Symbol: AXDX	Start Date: 20180416	End Date: 20190116	Number: 130	Valid number: 129
Symbol: XNCR	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: VNCE	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 124
Symbol: TOWR	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: COCP	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 107
Symbol: AIQ	Start Date: 20180517	End Date: 20190116	Number: 130	Valid number: 50
Symbol: KMDA	Start Date: 20180423	End Date: 20190116	Number: 130	Valid number: 57
Symbol: LAZY	Start Date: 20180419	End Date: 20190116	Number: 130	Valid number: 48
Symbol: SD	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: PGJ	Start Date: 20180425	End Date: 20190116	Number: 130	Valid number: 115
Symbol: MLAB	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 110
Symbol: OMED	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 126
Symbol: PIY	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 2
Symbol: PRTK	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: EPIX	Start Date: 20180425	End Date: 20190116	Number: 130	Valid number: 37
Symbol: DERM	Start Date: 20180416	End Date: 20190116	Number: 130	Valid number: 129
Symbol: SVVC	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 97
Symbol: BFR	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: ASX	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: PATK	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: GSH	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 36
Symbol: APVO	Start Date: 20180416	End Date: 20190116	Number: 130	Valid number: 129
Symbol: SEMG	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: EXPR	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: CFRX	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 127
Symbol: PXLW	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: URGN	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: TCRZ	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 4
Symbol: HOS	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: NVMM	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 40
Symbol: AMTX	Start Date: 20180416	End Date: 20190116	Number: 130	Valid number: 91
Symbol: SID	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: ACET	Start Date: 20180416	End Date: 20190116	Number: 130	Valid number: 129
Symbol: FTXL	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 37
Symbol: HCC	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: BKEP	Start Date: 20180419	End Date: 20190116	Number: 130	Valid number: 129
Symbol: AYX	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: QES	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 100
Symbol: ARCB	Start Date: 20180416	End Date: 20190116	Number: 130	Valid number: 129
Symbol: LEVB	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 94
Symbol: NVTR	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: WRD	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: REFR	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 83
Symbol: MNOV	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: LPI	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: PRLB	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: CLBS	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 107
Symbol: OSB	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: DALI	Start Date: 20180516	End Date: 20190116	Number: 130	Valid number: 18
Symbol: ATEC	Start Date: 20180416	End Date: 20190116	Number: 130	Valid number: 127
Symbol: RDHL	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: STNG	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: CWBR	Start Date: 20180419	End Date: 20190116	Number: 130	Valid number: 129
Symbol: CBAY	Start Date: 20180416	End Date: 20190116	Number: 130	Valid number: 129
Symbol: ONCS	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: SRCI	Start Date: 20180416	End Date: 20190116	Number: 130	Valid number: 129
Symbol: TACT	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 72
Symbol: ALBO	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 127
Symbol: HK	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: PBR	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: MJCO	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 43
Symbol: RARX	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: MTDR	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: SGMA	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 47
Symbol: ENJ	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 1
Symbol: CLF	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: CLR	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: NRT	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 69
Symbol: CRHM	Start Date: 20180426	End Date: 20190117	Number: 130	Valid number: 119
Symbol: GLMD	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 126
Symbol: PFH	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 20
Symbol: NPN	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 3
Symbol: BOXL	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 125
Symbol: NWFL	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 23
Symbol: ITIC	Start Date: 20180427	End Date: 20190116	Number: 130	Valid number: 22
Symbol: XOMA	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: EWZS	Start Date: 20180416	End Date: 20190116	Number: 130	Valid number: 86
Symbol: SLIM	Start Date: 20180427	End Date: 20190115	Number: 130	Valid number: 1
Symbol: LBRT	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: LAWS	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 59
Symbol: MVO	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 116
Symbol: DNOW	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: BKSC	Start Date: 20180427	End Date: 20190116	Number: 130	Valid number: 3
Symbol: CSTM	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: KL	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: ASND	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: MTW	Start Date: 20180417	End Date: 20190116	Number: 130	Valid number: 129
Symbol: EMMS	Start Date: 20180426	End Date: 20190116	Number: 130	Valid number: 29
Symbol: GRF	Start Date: 20180426	End Date: 20190117	Number: 131	Valid number: 12
Symbol: ADNT	Start Date: 20180417	End Date: 20190116	Number: 131	Valid number: 130
Symbol: SLCA	Start Date: 20180417	End Date: 20190116	Number: 131	Valid number: 130
Symbol: PHIIK	Start Date: 20180418	End Date: 20190116	Number: 131	Valid number: 130
Symbol: CLD	Start Date: 20180417	End Date: 20190116	Number: 131	Valid number: 130
Symbol: X	Start Date: 20180417	End Date: 20190116	Number: 131	Valid number: 130
Symbol: KURA	Start Date: 20180416	End Date: 20190116	Number: 131	Valid number: 130
Symbol: DRQ	Start Date: 20180417	End Date: 20190116	Number: 131	Valid number: 130
Symbol: AAOI	Start Date: 20180416	End Date: 20190116	Number: 131	Valid number: 130
Symbol: AXTI	Start Date: 20180416	End Date: 20190116	Number: 131	Valid number: 130
Symbol: GGAL	Start Date: 20180416	End Date: 20190116	Number: 131	Valid number: 130
Symbol: VCEL	Start Date: 20180417	End Date: 20190116	Number: 131	Valid number: 130
Symbol: GSUM	Start Date: 20180416	End Date: 20190116	Number: 131	Valid number: 127
Symbol: STM	Start Date: 20180417	End Date: 20190116	Number: 131	Valid number: 130
Symbol: COLL	Start Date: 20180416	End Date: 20190116	Number: 131	Valid number: 130
Symbol: ATI	Start Date: 20180417	End Date: 20190116	Number: 131	Valid number: 130
Symbol: CART	Start Date: 20180416	End Date: 20190116	Number: 131	Valid number: 15
Symbol: ZSAN	Start Date: 20180417	End Date: 20190116	Number: 131	Valid number: 130
